AirlineID,Name,IATA,ICAO,Callsign,Country,Active
1674,Casper Air Service,N/A,CSP,CASPER AIR,United States,N
1675,Caspian Airlines,RV,CPN,CASPIAN,Iran,Y
1676,Castle Aviation,N/A,CSJ,CASTLE,United States,N
1677,Cat Aviation,N/A,CAZ,EUROCAT,Switzerland,N
1678,Catalina Flying Boats,N/A,CBT,CATALINA AIR,United States,N
1679,Catex,N/A,TEX,CATEX,France,N
1680,Cathay Pacific,CX,CPA,CATHAY,Hong Kong SAR of China,Y
1681,Caverton Helicopters,N/A,CJR,CAVERTON AIR,Nigeria,N
1682,Cayman Airways,KX,CAY,CAYMAN,Cayman Islands,Y
1683,Cebu Pacific,5J,CEB,CEBU AIR,Philippines,Y
1684,Cecil Aviation,N/A,CIL,CECIL,United Kingdom,N
1685,Cega Aviation,N/A,CEG,CEGA,United Kingdom,N
1686,Celtic Airways,N/A,CEC,CELTAIR,United Kingdom,N
1687,Celtic West,N/A,CWE,CELTIC,United Kingdom,N
1688,Centavia,7N,CNA,N/A,Serbia,N
1689,Cente D'Essais En Vol,N/A,CEV,CENTEV,France,N
1690,Centennial Airlines,N/A,CNL,WYO-AIR,United States,N
1691,Centennial Flight Centre,N/A,CNS,CENTENNIAL,Canada,N
1692,Center Vol,N/A,CVO,CENTERVOL,Spain,N
1693,Center-South,N/A,CTS,CENTER-SOUTH,Russia,N
1694,Centrafrican Airlines,N/A,CET,CENTRAFRICAIN,Central African Republic,N
1695,Central Air Express,N/A,CAX,CENTRAL EXPRESS,Democratic Republic of Congo,N
1696,Central Airlines,N/A,CTL,CENTRAL COMMUTER,United States,N
1697,Central Airways,N/A,CNY,CENTRAL LEONE,Sierra Leone,N
1698,Central American Airlines,N/A,ACN,AEROCENTRO,Nicaragua,N
1699,Central Aviation,N/A,YOG,YOGAN AIR,United States,N
1700,Central Connect Airlines,N/A,CCG,N/A,Czech Republic,Y
1701,Central De Discos De Reynosa,N/A,DRN,DISCOS REYNOSA,Mexico,N
1702,Central European Airlines,N/A,CMA,EUROCENTRAL,Czech Republic,N
1703,Central Flying Service,N/A,CHA,CHARTER CENTRAL,United States,N
1704,Central Mongolia Airways,N/A,CEM,CENTRAL MONGOLIA,Mongolia,N
1705,Central Mountain Air,N/A,GLR,GLACIER,Canada,N
1706,Central Queensland Aviation College,N/A,CQC,N/A,Australia,N
1707,Central Skyport,N/A,CSI,SKYPORT,United States,N
1708,Centralwings,C0,CLW,CENTRALWINGS,Poland,Y
1709,Centre Airlines,N/A,DTV,DUTCH VALLEY,United States,N
1710,Centre of Applied Geodynamica,N/A,CGS,GEO CENTRE,Russia,N
1711,Centre-Avia,J7,CVC,AVIACENTRE,Russia,N
1712,Centro De Helicopteros Corporativos,N/A,CCV,HELICORPORATIVO,Mexico,N
1713,Centro de Formacion Aeronautica de Canarias,N/A,ACF,FORCAN,Spain,N
1714,Centurion Air Cargo,WE,CWC,CHALLENGE CARGO,United States,N
1715,Century Aviation,N/A,URY,CENTURY AVIA,Mexico,N
1716,Century Aviation International,N/A,HAI,N/A,Canada,N
1717,Certified Air Dispatch,N/A,XAD,N/A,United States,N
1718,Cetraca Aviation Service,N/A,CER,CETRACA,Democratic Republic of the Congo,N
1719,Chabahar Airlines,N/A,IRU,CHABAHAR,Iran,N
1720,Chalair Aviation,N/A,CLG,CHALLAIR,France,N
1721,Chalk's Ocean Airways,OP,CHK,CHALKS,United States,N
1722,Challenge Air Transport,N/A,CLS,AIRISTO,Germany,N
1723,Challenge Aviation,N/A,CHS,CHALLENGE AVIATION,Australia,N
1724,Challenge International Airlines,N/A,OFF,CHALLENGE AIR,United States,N
1725,AC Challenge Aero,N/A,CHG,SKY CHALLENGER,Ukraine,N
1726,Champagne Airlines,N/A,CPH,CHAMPAGNE,France,N
1727,Champion Air,MG,CCP,CHAMPION AIR,United States,N
1728,Chanchangi Airlines,N/A,NCH,CHANCHANGI,Nigeria,N
1729,Changan Airlines,2Z,CGN,CHANGAN,China,N
1730,Channel Island Aviation,N/A,CHN,CHANNEL,United States,N
1731,Chantilly Air,N/A,WML,MARLIN,United States,N
1732,Chaparral Airlines,N/A,CPL,CHAPARRAL,United States,N
1733,Chari Aviation Services,S8,CSU,CHARI SERVICE,Chad,N
1734,Charlan Air Charter,N/A,CAH,CHARLAN,South Africa,N
1735,Charlie Hammonds Flying Service,N/A,HMD,HAMMOND,United States,N
1736,Charlotte Air National Guard,N/A,CGD,N/A,United States,N
1737,Charter Air,N/A,CHW,CHARTER WIEN,Austria,Y
1738,Chartright Air,N/A,HRT,CHARTRIGHT,Canada,N
1739,Chautauqua Airlines,RP,CHQ,CHAUTAUQUA,United States,Y
1740,Cheboksary Airenterprise JSC,N/A,CBB,CHEBAIR,Russia,N
1741,Chemech Aviation,N/A,CHM,N/A,Pakistan,N
1742,Cherline,N/A,CHZ,CHERL,Russia,N
1743,Chernomor-Avia,N/A,CMK,CHERAVIA,Russia,N
1744,Cherokee Express,N/A,CBM,BLUE MAX,United States,N
1745,Cherry Air,N/A,CCY,CHERRY,United States,N
1746,Chesapeake Air Service,N/A,CAB,CHESAPEAKE AIR,United States,N
1747,Chevron U.S.A,N/A,CVR,CHEVRON,United States,N
1748,Cheyenne Airways,N/A,CYA,CHEYENNE AIR,United States,N
1749,Chicago Air,N/A,CGO,WILD ONION,United States,N
1750,Chicago Express,C8,WDY,WINDY CITY,United States,N
1751,Chief Rat Flight Services,N/A,RAT,RIVERRAT,South Africa,N
1752,Chilchota Taxi Aereo,N/A,CCH,CHILCHOTA,Mexico,N
1753,Chilcotin Caribou Aviation,N/A,DES,CHILCOTIN,Canada,N
1754,Chilliwack Aviation,N/A,CAD,CHILLIWACKAIR,Canada,N
1755,Chim-Nir Aviation,N/A,ETN,CHMINIR,Israel,N
1756,China Airlines,CI,CAL,DYNASTY,Taiwan,Y
1757,China Cargo Airlines,CK,CKK,CARGO KING,China,N
1758,China Eastern Airlines,MU,CES,CHINA EASTERN,China,Y
1759,China Express Airlines,N/A,HXA,CHINA EXPRESS,China,N
1760,China Flying Dragon Aviation,N/A,CFA,FEILONG,China,N
1761,China General Aviation Corporation,N/A,CTH,TONGHANG,China,N
1762,China National Aviation Corporation,N/A,CAG,CHINA NATIONAL,China,N
1763,China Northern Airlines,CJ,CBF,CHINA NORTHERN,China,N
1764,China Northwest Airlines,WH,CNW,CHINA NORTHWEST,China,N
1765,China Ocean Helicopter Corporation,N/A,CHC,CHINA HELICOPTER,China,N
1766,China Postal Airlines,8Y,CYZ,CHINA POST,China,N
1767,China Southern Airlines,CZ,CSN,CHINA SOUTHERN,China,Y
1768,China Southwest Airlines,N/A,CXN,CHINA SOUTHWEST,China,N
1769,China United Airlines,HR,CUA,LIANHANG,China,Y
1770,China Xinhua Airlines,XO,CXH,XINHUA,China,N
1771,Yunnan Airlines,3Q,CYH,YUNNAN,China,Y
1772,Chinguetti Airlines,N/A,CGU,CHINGUETTI,Mauritania,N
1773,Chipola Aviation,N/A,CEP,CHIPOLA,United States,N
1774,Chippewa Air Commuter,N/A,CPW,CHIPPEWA-AIR,United States,N
1775,Chitaavia,X7,CHF,CHITA,Russia,N
1776,Christman Air System,N/A,CAS,CHRISTMAN,United States,N
1777,Christophorus Flugrettungsverein,N/A,OEC,CHRISTOPHORUS,Austria,N
1778,Chrome Air Services,N/A,CHO,CHROME AIR,United States,N
1779,Church Aircraft,N/A,CHU,CHURCHAIR,United States,N
1780,Cielos Airlines,A2,CIU,CIELOS,Peru,N
1781,Cimber Air,QI,CIM,CIMBER,Denmark,Y
1782,Cirrus,N/A,RRU,HELICIRRUS,Chile,N
1783,Cirrus Air,N/A,NTS,NITE STAR,United States,N
1784,Cirrus Airlines,C9,RUS,CIRRUS AIR,Germany,Y
1785,Cirrus Middle East,N/A,JTI,N/A,Lebanon,N
1786,Citationshares,N/A,FIV,FIVE STAR,United States,N
1787,Citibank,N/A,XCX,N/A,United States,N
1788,Citic General Aviation,N/A,HZX,ZHONGXIN,China,N
1789,City Airline,CF,SDR,SWEDESTAR,Sweden,Y
1790,City Connexion Airlines,G3,CIX,CONNEXION,Burundi,Y
1791,City of Bangor,N/A,XBG,N/A,United States,N
1792,CityJet,WX,BCY,CITY-IRELAND,Ireland,Y
1793,Cityair (Chester) Limited,N/A,CAQ,AIR CHESTER,United Kingdom,N
1794,Cityfly,N/A,CII,CITYFLY,Italy,N
1795,BA CityFlyer,CJ,CFE,FLYER,United Kingdom,Y
1796,Cityline Hungary,N/A,CNB,CITYHUN,Hungary,N
1797,Citylink Airlines,N/A,HSR,HOOSIER,United States,N
1798,Civair Airways,N/A,CIW,CIVFLIGHT,South Africa,N
1799,Civil Air Patrol South Carolina Wing,N/A,BKR,BOX KAR,United States,N
1800,Civil Air Transport,CT,CAT,Mandarin,Taiwan,N
1801,Civil Aviation Authority,N/A,CIA,CALIMERA,Slovakia,N
1802,Civil Aviation Authority of New Zealand,N/A,CIV,CIVAIR,New Zealand,N
1803,Civil Aviation Inspectorate of the Czech Republic,N/A,CBA,CALIBRA,Czech Republic,N
1804,Claessens International Limited,N/A,FMC,CLAESSENS,United Kingdom,N
1805,Clark Aviation,N/A,CLK,CLARKAIR,United States,N
1806,Clasair,N/A,CSF,CALEDONIAN,United Kingdom,N
1807,Clay Lacy Aviation,N/A,CLY,CLAY-LACY,United States,N
1808,Click Airways,N/A,CGK,CLICK AIR,Kyrgyzstan,Y
1809,Cloud 9 Air Charters,N/A,CLZ,CLOUDLINE,South Africa,N
1810,Clowes Estates Limited,N/A,CLD,CLOWES,United Kingdom,N
1811,Club 328,N/A,SDJ,SPACEJET,United Kingdom,N
1812,Club Air,6P,ISG,CLUBAIR,Italy,N
1813,Coast Air,BX,CST,COAST CENTER,Norway,N
1814,Coastal Air,DQ,N/A,U.S. Virgin Islands,United States,Y
1815,Coastal Air Transport,N/A,TCL,TRANS COASTAL,United States,N
1816,Coastal Airways,N/A,CNG,SID-AIR,United States,N
1817,Coastal Travels,N/A,CSV,COASTAL TRAVEL,Tanzania,N
1818,Cohlmia Aviation,N/A,CHL,COHLMIA,United States,N
1819,Colaereos,N/A,OLR,COLAEREOS,Ecuador,N
1820,Colemill Enterprises,N/A,CLE,COLEMILL,United States,N
1821,Colgan Air,9L,CJC,COLGAN,United States,Y
1822,Colibri Aviation,N/A,CAE,HUMMINGBIRD,Canada,N
1823,Colt International,N/A,CCX,N/A,United States,N
1824,Columbia Airlines,N/A,COL,COLAIR,Canada,N
1825,Columbia Helicopters,N/A,WCO,COLUMBIA HELI,United States,N
1826,Columbus Air Transport,N/A,KLR,KAY-LER,United States,N
1827,Colvin Aviation,N/A,GHP,GRASSHOPPER EX,United States,N
1828,Comair,OH,COM,COMAIR,United States,Y
1829,Comair,MN,CAW,COMMERCIAL,South Africa,Y
1830,Comed Group,N/A,CDE,COMEX,United Kingdom,N
1831,Comeravia,N/A,CVV,COMERAVIA,Venezuela,N
1832,Comercial Aerea,N/A,CRS,COMERCIAL AEREA,Mexico,N
1833,Comet Airlines,N/A,CMG,SUNSPY,Nigeria,N
1834,Comfort Air,N/A,FYN,FLYNN,Germany,N
1835,Comlux Aviation,N/A,CLA,COMLUX,Switzerland,N
1836,Commair Aviation,N/A,CMH,COMMODORE,United Kingdom,N
1837,Commandement Du Transport Aerien Militaire Francais,N/A,CTM,COTAM,France,N
1838,Commander Air Charter,N/A,CML,COMMANDAIR,Canada,N
1839,Commander Mexicana,N/A,CRM,COMMANDERMEX,Mexico,N
1840,Commercial Aviation,N/A,CMS,ACCESS,Canada,N
1841,Commodore Aviation,N/A,GAR,N/A,Australia,N
1842,Commonwealth Jet Service,N/A,CJS,COMMONWEALTH,United States,N
1843,CommutAir,C5,UCA,COMMUTAIR,United States,Y
1844,Comores Airlines,KR,CWK,CONTICOM,Comoros,Y
1845,Compagnia Generale Ripreseaeree,N/A,CGR,COMPRIP,Italy,N
1846,Compagnie Aerienne du Mali,N/A,CMM,CAMALI,Mali,N
1847,Compagnie Mauritanienne Des Transports,N/A,CPM,N/A,Mauritania,N
1848,Compagnie de Bauxites de Guinee,N/A,GIC,CEBEGE,Guinea,N
1849,Compania Aerea de Valencia,N/A,AIF,N/A,Spain,N
1850,Compania Aerotecnicas Fotograficas,N/A,ATF,AEROTECNICAS,Spain,N
1851,Compania Boliviana de Transporte Aereo Privado Aerosur,N/A,ASU, S.A.,ASUR,N
1852,Compania De Actividades Y Servicios De Aviacion,N/A,LCT,STELLAIR,Spain,N
1853,Compania Ejecutiva,N/A,EJV,EJECUTIVA,Mexico,N
1854,Compania Helicopteros Del Sureste,N/A,HSE,HELISURESTE,Spain,N
1855,Compania Mexicana De Aeroplanos,N/A,MDR,AEROPLANOS,Mexico,N
1856,Compania Mexicargo,GJ,MXC,MEXICARGO,Mexico,N
1857,Compania Transportes Aereos Del Sur,N/A,HSS,TAS HELICOPTEROS,Spain,N
1858,Compania de Servicios Aereos Tavisa,N/A,TAV,TAVISA,Spain,N
1859,Company Flight,N/A,CYF,COMPANY FLIGHT,Denmark,N
1860,Compass Airlines,CP,CPZ,Compass Rose,United States,Y
1861,Compass International Airways,N/A,CPS,COMPASS,United Kingdom,N
1862,Compuflight Operations Service,N/A,XCO,N/A,United States,N
1863,Compuserve Incorporated,N/A,XCS,N/A,United States,N
1864,Conair Aviation,N/A,CRC,CONAIR-CANADA,Canada,N
1865,Concordavia,N/A,COD,CONCORDAVIA,Ukraine,N
1866,Condor Aero Services,N/A,CNR,CONAERO,United States,N
1867,Condor,N/A,CIB,CONDOR BERLIN,Germany,N
1868,Condor Flugdienst,DE,CFG,CONDOR,Germany,Y
1869,Confort Air,N/A,COF,CONFORT,Canada,N
1870,Congo Air,N/A,CAK,N/A,Bahamas,N
1871,Congressional Air,N/A,CGA,CONGRESSIONAL,United States,N
1872,Conifair Aviation,N/A,ROY,N/A,Canada,N
1873,Connectair Charters,N/A,BSN,BASTION,Canada,N
1874,Conquest Airlines,N/A,CAC,CONQUEST AIR,United States,N
1875,Conroe Aviation Services,N/A,CXO,CONROE AIR,United States,N
1876,Consorcio Aviaxsa,6A,CHP,AVIACSA,Mexico,Y
1877,Consorcio Helitec,N/A,VCH,CONSORCIO HELITEC,Venezuela,N
1878,Constanta Airline,N/A,UZA,CONSTANTA,Ukraine,N
1879,Contact Air,C3,KIS,CONTACTAIR,Germany,Y
1880,Contel ASC,N/A,XCL,N/A,United States,N
1881,Continental Airlines,CO,COA,CONTINENTAL,United States,Y
1882,Continental Airways,PC,PVV,CONTAIR,Russia,N
1883,Continental Express,CO,N/A,JETLINK,United States,Y
1884,Continental Micronesia,CS,CMI,AIR MIKE,United States,Y
1885,Continental Oil,N/A,CON,CONOCO,United States,N
1886,Conviasa,V0,VCV,CONVIASA,Venezuela,Y
1887,Cook Inlet Aviation,N/A,CKA,COOK-AIR,United States,N
1888,Cooper Aerial Surveys,N/A,SVY,SURVEYOR,United Kingdom,N
1889,Copa Airlines,CM,CMP,COPA,Panama,Y
1890,Copenhagen Airtaxi,N/A,CAT,AIRCAT,Denmark,N
1891,Copper State Air Service,N/A,COP,COPPER STATE,United States,N
1892,Copterline,N/A,AAQ,COPTERLINE,Finland,Y
1893,Coptrade Air Transport,N/A,CCW,COPTRADE AIR,Sudan,N
1894,Corendon Airlines,N/A,CAI,CORENDON,Turkey,Y
1895,Coronado Aerolineas,N/A,CRA,CORAL,Colombia,N
1896,Corpac Canada,N/A,CPB,PENTA,Canada,N
1897,Corporacion Aereo Cencor,N/A,CNC,CENCOR,Mexico,N
1898,Corporacion Aeroangeles,N/A,CPG,CORPORANG,Mexico,N
1899,Corporacion Paraguaya De Aeronautica,N/A,CGY,N/A,Paraguay,N
1900,Corporate Air,N/A,CPT,AIR SPUR,United States,N
1901,Corporate Air,N/A,CPR,CORPAIR,United States,N
1902,Corporate Aircraft Company,N/A,CPO,MOKAN,United States,N
1903,Corporate Airlink,N/A,COO,CORPORATE,Canada,N
1904,Corporate Aviation Services,N/A,CKE,CHECKMATE,United States,N
1905,Corporate Flight International,N/A,VHT,VEGAS HEAT,United States,N
1906,Corporate Flight Management,N/A,VTE,VOLUNTEER,United States,N
1907,Corporate Jets,N/A,CJI,SEA JET,United States,N
1908,Corsairfly,SS,CRL,CORSAIR,France,Y
1909,Corse-Mediterranee,XK,CCM,CORSICA,France,Y
1910,Cosmic Air,F5,COZ,COSMIC AIR,Nepal,N
1911,Cougar Helicopters,N/A,CHI,COUGAR,Canada,N
1912,Coulson Flying Service,N/A,MGB,MOCKINGBIRD,United Kingdom,N
1913,Country Connection Airlines,N/A,NSW,N/A,Australia,N
1914,Country International Airlines,N/A,CIK,COUNTRY AIR,Kyrgyzstan,N
1915,Courier Services,N/A,CSD,DELIVERY,United States,N
1916,Court Helicopters,N/A,CUT,COURT AIR,South Africa,N
1917,Coval Air,N/A,CVL,COVAL,Canada,N
1918,Cowi,N/A,COW,COWI,Netherlands,N
1919,Coyne Aviation,N/A,COY,COYNE AIR,United Kingdom,N
1920,Cranfield University,N/A,CFD,AERONAUT,United Kingdom,N
1921,Cree Airways,N/A,CRE,CREE AIR,Canada,N
1922,Crelam,N/A,ELM,CRELAM,Mexico,N
1923,Crest Aviation,N/A,CAN,CREST,United Kingdom,Y
1924,Crimea Universal Avia,N/A,KRM,TRANS UNIVERSAL,Ukraine,N
1925,Croatia Airlines,OU,CTN,CROATIA,Croatia,Y
1926,Croatian Air Force,N/A,HRZ,CROATIAN AIRFORCE,Croatia,N
1927,Cross Aviation,N/A,CRX,CROSSAIR,United Kingdom,N
1928,Crossair Europe,QE,ECC,Cigogne,Switzerland,N
1929,Crow Executive Air,N/A,CWX,CROW EXPRESS,United States,N
1930,Crown Air Systems,N/A,CKR,CROWN AIR,United States,N
1931,Crown Airways,N/A,CRO,CROWN AIRWAYS,United States,Y
1932,Crownair,N/A,CRW,REGAL,Canada,N
1933,Cruiser Linhas Aereas,N/A,VCR,VOE CRUISER,Brazil,N
1934,Cryderman Air Service,N/A,CTY,CENTURY,United States,N
1935,Crystal Shamrock,N/A,CYT,CRYSTAL-AIR,United States,N
1936,Cubana de Aviación,CU,CUB,CUBANA,Cuba,Y
1937,Cumberland Airways (Nicholson Air Service),N/A,CBL,CUMBERLAND,United States,N
1938,Custom Air Transport,N/A,CTT,CATT,United States,N
1939,Cygnus Air,N/A,RGN,CYGNUS AIR,Spain,N
1940,Cyprair Tours,N/A,CYC,CYPRAIR,Cyprus,N
1941,Cypress Airlines,N/A,CYS,SKYBIRD,Canada,N
1942,Cyprus Airways,CY,CYP,CYPRUS,Cyprus,Y
1943,Cyprus Turkish Airlines,YK,N/A,N/A,Turkey,Y
1944,Czech Air Force,N/A,CEF,CZECH AIR FORCE,Czech Republic,N
1945,Czech Air Handling,N/A,AHD,AIRHANDLING,Czech Republic,N
1946,Czech Airlines,OK,CSA,CSA-LINES,Czech Republic,Y
1947,Czech Government Flying Service,N/A,CIE,CZECHIA,Czech Republic,N
1948,D & D Aviation,N/A,DDA,DUSTY,United States,N
1949,D&K Aviation,N/A,DNK,DIRECT JET,United States,N
1950,DAP Helicopteros,N/A,DHE,HELIDAP,Chile,N
1951,DFS UK Limited,N/A,VLF,VOLANTE,United Kingdom,N
1952,DAS Air Cargo,WD,DSR,DAIRAIR,Uganda,N
1953,DAS Airlines,N/A,RKC,DAS CONGO,Democratic Republic of the Congo,N
1954,DAT Danish Air Transport,DX,DTR,DANISH,Denmark,Y
1955,DAT Enterprise Limited,N/A,ENT,DATENT,United Kingdom,N
1956,DERA Boscombe Down,N/A,BDN,GAUNTLET,United Kingdom,N
1957,DESNA,N/A,DSN,DESNA,Ukraine,N
1958,DETA Air,N/A,DET,SAMAL,Kazakhstan,N
1959,DGO Jet,N/A,DGO,DGO JET,Mexico,N
1960,DHL Aero Expreso,N/A,DAE,YELLOW,Panama,N
1961,DHL Air,N/A,DHK,WORLD EXPRESS,United Kingdom,N
1962,DHL Aviation,N/A,DHV,WORLDSTAR,South Africa,N
1963,DHL International,ES,DHX,DILMUN,Bahrain,N
1964,DHL de Guatemala,L3,JOS,N/A,Guatemala,N
1965,DSWA,N/A,RSK,REDSKIN,United States,N
1966,Daallo Airlines,D3,DAO,DALO AIRLINES,Djibouti,Y
1967,Dagestan Airlines,N2,DAG,DAGAL,Russia,N
1968,Dahla Airlines,N/A,DHA,N/A,Democratic Republic of Congo,N
1969,Daimler Chrysler Aviation,N/A,DCS,TWIN STAR,Germany,N
1970,Daimler-Chrysler,N/A,DCX,DAIMLER,United States,N
1971,Daka,N/A,DKA,N/A,Kazakhstan,N
1972,Dala Air Services,N/A,DLR,DALA AIR,Nigeria,N
1973,Dalavia,H8,KHB,DALAVIA,Russia,Y
1974,Dallas Express Airlines,N/A,DXP,DALLAS EXPRESS,United States,N
1975,Damascene Airways,N/A,DAS,AIRDAM,Syrian Arab Republic,N
1976,Danbury Airways,N/A,DSA,DANBURY AIRWAYS,United States,N
1977,Dancopter,N/A,DOP,DANCOPTER,Denmark,N
1978,Danish Air Force,N/A,DAF,DANISH AIRFORCE,Denmark,N
1979,Danish Army,N/A,DAR,DANISH ARMY,Denmark,N
1980,Danish Navy,N/A,DNY,DANISH NAVY,Denmark,N
1981,Danu Oro Transportas,N/A,DNU,DANU,Lithuania,N
1982,Darta,N/A,DRT,DARTA,France,N
1983,Darwin Airline,0D,DWT,DARWIN,Switzerland,Y
1984,Dasab Airlines,N/A,DSQ,DASAB AIR,Uganda,N
1985,Dash Air Charter,N/A,DSH,DASH CHARTER,United States,N
1986,Dash Aviation,N/A,GOB,PILGRIM,United Kingdom,N
1987,Dasnair,N/A,DGX,DASNA,Switzerland,N
1988,Dassault Aviation,N/A,DAB,N/A,France,N
1989,Dassault Falcon Jet Corporation,N/A,CVF,CLOVERLEAF,United States,N
1990,Dassault Falcon Service,N/A,DSO,DASSAULT,France,N
1991,Data International,N/A,DTN,DATA AIR,Sudan,N
1992,Date Transformation Corp,N/A,XDT,N/A,United States,N
1993,Dauair,D5,DAU,DAUAIR,Germany,N
1994,David Crawshaw Consultants Limited,N/A,DCO,N/A,United Kingdom,N
1995,Dawn Air,N/A,DWN,DAWN AIR,United States,N
1996,DayJet,N/A,DJS,DAYJET,United States,N
1997,Daya Aviation,N/A,DAY,DAYA,Sri Lanka,N
1998,De Havilland,N/A,DHC,DEHAVILLAND,Canada,N
1999,Deadalos Flugtbetriebs,N/A,IAY,IASON,Austria,N
2000,Decatur Aviation,N/A,DAA,DECUR,United States,N
2001,Deccan Aviation,N/A,DKN,DECCAN,India,N
2002,Deccan Aviation (Lanka),N/A,DLK,DEKKANLANKA,Sri Lanka,N
2003,Deer Jet,N/A,DER,DEER JET,China,N
2004,Deere and Company,N/A,JDC,JOHN DEERE,United States,N
2005,Delaware Skyways,N/A,DWR,DELAWARE,United States,N
2006,Delta Aerotaxi,N/A,DEA,JET SERVICE,Italy,Y
2007,Delta Air Charter,N/A,SNO,SNOWBALL,Canada,N
2008,Delta Air Elite,N/A,ELJ,ELITE JET,United States,N
2009,Delta Air Lines,DL,DAL,DELTA,United States,Y
2010,Delta Engineering Aviation,N/A,KMB,KEMBLEJET,United Kingdom,N
2011,Delta Express International,N/A,DLI,DELTA EXPRESS,Ukraine,N
2012,Delta State University,N/A,DSU,DELTA STATE,United States,N
2013,Denim Air,N/A,DNM,DENIM,Netherlands,Y
2014,Denver Express,N/A,FEC,FALCON EXPRESS,United States,N
2015,Denver Jet,N/A,DJT,DENVER JET,United States,N
2016,Departmento De Agricultura De La Generalitat De Cataluna,N/A,FGC,FORESTALES,Spain,N
2017,Deraya Air Taxi,N/A,DRY,DERAYA,Indonesia,N
2018,Des R Cargo Express,N/A,DRX,N/A,Mauritania,N
2019,Desarrollo Milaz,N/A,MIZ,MILAZ,Mexico,N
2020,Destiny Air Services,N/A,DTY,DESTINY,Sierra Leone,N
2021,Deutsche Bahn,2A,N/A,N/A,Germany,Y
2022,Deutsche Rettungsflugwacht,1I,AMB,CIVIL AIR AMBULANCE,Germany,N
2023,Deutsches Zentrum fur Luft-und Raumfahrt EV,N/A,LFO,LUFO,Germany,N
2024,Di Air,N/A,DIS,DI AIR,Serbia,N
2025,Diamond Aviation,N/A,SPK,SPARKLE,United States,N
2026,Didier Rousset Buy,N/A,DRB,DIDIER,Chile,N
2027,Digital Equipment Corporation,N/A,DGT,DIGITAL,United States,N
2028,Dinar,D7,RDN,AERO DINAR,Argentina,N
2029,Diplomatic Freight Services,N/A,DIP,DIPFREIGHT,United Kingdom,N
2030,Direccion General de Aviacion Civil y Telecomunicasciones,N/A,ENA,ENA,Spain,N
2031,Direct Air,N/A,DIA,BLUE SKY,United States,N
2032,Direct Air trading as Midway Connection,N/A,XAP,MID-TOWN,United States,N
2033,Direct Flight,N/A,DCT,N/A,United Kingdom,N
2034,Sky Express,N/A,SXP,EXPRESS SKY,Poland,N
2035,Dirgantara Air Service,AW,DIR,DIRGANTARA,Indonesia,N
2036,Discover Air,N/A,DCV,DISCOVER,United States,N
2037,Discovery Airways,DH,DVA,DISCOVERY AIRWAYS,United States,N
2038,Dispatch Services,N/A,XDS,N/A,United States,N
2039,Dix Aviation,N/A,DIX,DIX FLIGHT,Germany,N
2040,Dixie Airways,N/A,DEE,TACAIR,United States,N
2041,Djibouti Airlines,D8,DJB,DJIBOUTI AIR,Djibouti,Y
2042,Dniproavia,N/A,UDN,DNIEPRO,Ukraine,Y
2043,Flying Dolphin Airlines,N/A,FDN,FLYING DOLPHIN,United Arab Emirates,N
2044,Dolphin Express Airlines,N/A,IXX,ISLAND EXPRESS,United States,N
2045,Dome Petroleum,N/A,DPL,DOME,Canada,N
2046,Dominguez Toledo (Grupo Mayoral),N/A,MYO,MAYORAL,Spain,N
2047,Dominicana de Aviaci,DO,DOA,DOMINICANA,Dominican Republic,Y
2048,Domodedovo Airlines,E3,DMO,DOMODEDOVO,Russia,Y
2049,Don Avia,N/A,DVB,DONSEBAI,Kazakhstan,N
2050,Donair Flying Club,N/A,DON,DONAIR,United Kingdom,N
2051,DonbassAero,5D,UDC,DONBASS AERO,Ukraine,Y
2052,Dorado Air,N/A,DAD,DORADO AIR,Dominican Republic,N
2053,Dornier,N/A,DOR,DORNIER,Germany,N
2054,Dornier Aviation Nigeria,N/A,DAV,DANA AIR,Nigeria,N
2055,Dos Mundos,N/A,DOM,DOS MUNDOS,Dominican Republic,N
2056,Dragonair,KA,HDA, Hong Kong Dragon Airlines,DRAGON,Y
2057,Dreamcatcher Airways,N/A,DCA,DREAM CATCHER,United Kingdom,N
2058,Druk Air,KB,DRK,ROYAL BHUTAN,Bhutan,Y
2059,Drummond Island Air,N/A,DRE,MICHIGAN,United States,N
2060,Dubai Airwing,N/A,DUB,DUBAI,United Arab Emirates,N
2061,Dubrovnik Air,N/A,DBK,SEAGULL,Croatia,Y
2062,Ducair,N/A,DUK,LION KING,Luxembourg,N
2063,Duchess of Britany (Jersey) Limited,N/A,DBJ,DUCHESS,United Kingdom,N
2064,UK Royal/HRH Duke of York,N/A,LPD,LEOPARD,United Kingdom,N
2065,Dun'Air,N/A,DUN,DUNAIR,Mauritania,N
2066,Duncan Aviation,N/A,PHD,PANHANDLE,United States,N
2067,Dunyaya Bakis Hava Tasimaciligi,N/A,VVF,WORLDFOCUS,Turkey,N
2068,Duo Airways,N/A,DUO,FLY DUO,United Kingdom,N
2069,Durango Jet,N/A,DJE,DURANGO JET,Mexico,N
2070,Dutch Antilles Express,N/A,DNL,DUTCH ANTILLES,Netherlands Antilles,Y
2071,Dutch Caribbean Express,N/A,DCE,DUTCH CARIBBEAN,Netherlands Antilles,N
2072,Dutchbird,N/A,DBR,DUTCHBIRD,Netherlands,N
2073,Dwyer Aircraft Services,N/A,DFS,DWYAIR,United States,N
